title,code,stars,genre,director,actor,writer,highest_percentages,highest_age
러브앳,190244,9.19,멜로/로맨스,위고젤랭,프랑수아시빌,위고젤랭각본,67,20
크루엘라,187322,9.19,드라마,크레이그질레스피,엠마스톤,엘라인브로쉬멕켄나각본,54,20
네고시에이터,19469,9.19,액션,F.게리그레이,사무엘L.잭슨,제임스드모나코각본,0,0
태양은가득히,10514,9.19,범죄,르네클레망,알랭들롱,르네클레망각본,100,20
해피투게더,19335,9.18,드라마,왕가위,장국영,왕가위각본,59,20
영웅본색,10110,9.18,액션,오우삼,적룡,오우삼각본,50,20
어바웃타임,92075,9.18,멜로/로맨스,리차드커티스,도널글리슨,리차드커티스각본,63,20
헤드윅,31827,9.18,드라마,존카메론미첼,존카메론미첼,존카메론미첼각본,68,20
오아시스,34093,9.18,드라마,이창동,설경구,이창동각본,67,20
뽀로로극장판공룡섬대모험,169349,9.18,애니메이션,김현호,이선,김창원각본,78,30
모아나,130849,9.18,애니메이션,론클레멘츠,아우이크라발호,론클레멘츠각본,51,30
분노의역류,10980,9.18,드라마,론하워드,커트러셀,그레고리위든각본,0,0
칠곡가시나들,181717,9.18,다큐멘터리,김재환,박금분,예희강프로듀서,55,20
어퓨굿맨,12324,9.17,범죄,로브라이너,톰크루즈,아론소킨각본,0,0
마틸다,18934,9.17,코미디,대니드비토,마라윌슨,니콜라스카잔각본,0,0
트와이스랜드,180361,9.17,다큐멘터리,나연,전체관람가,오윤동프로듀서,0,0
사랑의블랙홀,13957,9.17,멜로/로맨스,해롤드래미스,빌머레이,대니루빈각본,100,20
플래툰,10039,9.17,전쟁,올리버스톤,찰리쉰,올리버스톤각본,44,20
코치카터,39857,9.17,드라마,토머스카터,사무엘L.잭슨,마크쉬완각본,0,0
체인질링,63156,9.17,드라마,클린트이스트우드,안젤리나졸리,마이클스트랙진스키각본,0,0
흑집사:북오브더아틀란틱,158578,9.17,애니메이션,아베노리유키,오노다이스케,요시노히로유키각본,56,20
제리맥과이어,17942,9.17,드라마,카메론크로우,톰크루즈,카메론크로우각본,80,30
일포스티노,17796,9.16,드라마,마이클래드포드,필립느와레,마이클래드포드각본,39,20
그래도내가하지않았어,62329,9.16,드라마,수오마사유키,카세료,수오마사유키각본,0,0
JFK,10740,9.16,범죄,올리버스톤,케빈코스트너,올리버스톤각본,0,0
하이스피드!–프리!스타팅데이즈,145736,9.16,애니메이션,타케모토야스히로,시마자키노부나가,요코타니마사히로각본,53,20
식코,66801,9.16,다큐멘터리,마이클무어,마이클무어,마이클무어각본,0,0
대부,10071,9.16,범죄,프란시스포드코폴라,말론브란도,마리오푸조각본,0,0
바울,173692,9.16,드라마,앤드류하얏트,제임스폴크너,앤드류하얏트각본,27,50
하이큐!!재능과센스,169348,9.16,애니메이션,미츠나카스스무,12세관람가,None,41,20
인어공주,10669,9.16,애니메이션,존머스커,린어벌조노이스,존머스커각본,0,0
마스크,17131,9.16,코미디,척러셀,짐캐리,마이크워브각본,0,0
귀향,135843,9.15,드라마,조정래,강하나,조정래각본,50,20
가디언즈,87308,9.15,애니메이션,피터램지,크리스파인,윌리엄조이스각본,0,0
길버트그레이프,16487,9.15,드라마,라세할스트롬,조니뎁,피터헤지스각본,0,0
러브어페어,17685,9.15,멜로/로맨스,글렌고든카슨,워렌비티,로버트타운각본,0,0
톰보이,85825,9.15,드라마,셀린시아마,조허란,셀린시아마각본,67,20
에너미오브스테이트,19521,9.15,액션,토니스콧,윌스미스,데이빗마코니각본,0,0
코렐라인:비밀의문,67696,9.15,애니메이션,헨리셀릭,다코타패닝,닐게이먼각본,0,0
조조래빗,187308,9.15,코미디,타이카와이티티,스칼릿조핸슨,타이카와이티티각본,49,20
쉘위댄스,26333,9.14,코미디,수오마사유키,야쿠쇼코지,수오마사유키각본,100,20
범죄도시,161242,9.14,액션,강윤성,마동석,강윤성각본,56,20
극장판공룡메카드:타이니소어의섬,180372,9.14,애니메이션,최신규,김서영,히라노야스시각본,69,30
비상,64128,9.14,다큐멘터리,임유철,오만석,임선애각본,0,0
말모이,167699,9.14,드라마,엄유나,유해진,엄유나각본,36,20
패딩턴2,146489,9.14,코미디,폴킹,벤위쇼,사이몬파너비각본,41,30
도망자,13042,9.14,액션,앤드루데이비스,해리슨포드,제브스튜어트각본,0,0
와이키키브라더스,31422,9.14,드라마,임순례,이얼,임순례각본,50,30
아름다운세상을위하여,31110,9.14,드라마,미미레더,케빈스페이시,레슬리딕슨각본,0,0
첨밀밀,17997,9.14,멜로/로맨스,진가신,여명,안서각본,0,0
혐오스런마츠코의일생,58333,9.14,코미디,나카시마테츠야,나카타니미키,나카시마테츠야각본,0,0
설리:허드슨강의기적,143495,9.14,드라마,클린트이스트우드,톰행크스,토드코마르니키각본,51,20
블러드다이아몬드,62265,9.14,모험,에드워드즈윅,레오나르도디카프리오,찰스리빗각본,0,0
즐거운인생,65463,9.14,코미디,이준익,정진영,최석환각본,0,0
그해여름,46985,9.14,멜로/로맨스,조근식,이병헌,김은희각본,0,0
스트레인저-무황인담,47986,9.13,액션,안도마사히로,치넨유리,타카야마후미히코각본,0,0
귀를기울이면,24008,9.13,애니메이션,콘도요시후미,혼나요코,미야자키하야오각본,0,0
오직그대만,82219,9.13,멜로/로맨스,송일곤,소지섭,송일곤각본,0,0
코다,201073,9.13,드라마,션헤이더,에밀리아존스,션헤이더각본,49,20
러브레터,19031,9.13,드라마,이와이슌지,나카야마미호,이와이슌지각본,57,20
국가대표,47385,9.13,드라마,김용화,하정우,김용화각본,0,0
취권,10440,9.13,코미디,원화평,성룡,오사원제작,0,0
스텝업3D,71987,9.13,드라마,존추,샤니빈슨,에이미앤델슨각본,0,0
할머니는일학년,94594,9.13,드라마,진광교,김진구,정회현각본,0,0
후크,16998,9.13,가족,스티븐스필버그,더스틴호프만,제임스하트각본,0,0
봄날은간다,31801,9.13,드라마,허진호,유지태,류장하각본,44,20
아이,194463,9.13,드라마,김현탁,김향기,김현탁각본,43,20
클릭,58437,9.13,코미디,프랭크코라치,아담샌들러,스티브코렌각본,0,0
트윈스터즈,137358,9.13,다큐멘터리,사만다푸터먼,사만다푸터먼,사만다푸터먼각본,53,20
히트,17327,9.12,범죄,마이클만,알파치노,마이클만각본,52,20
짱구는못말려극장판:태풍을부르는노래하는엉덩이폭탄!,66724,9.12,가족,무토유지,야지마아키코,야스미테츠오각본,0,0
아버지의이름으로,16091,9.12,드라마,짐쉐리단,다니엘데이루이스,테리조지각본,0,0
겨울왕국,100931,9.12,애니메이션,크리스벅,크리스틴벨,쉐인모리스각본,38,30
클리프행어,14152,9.12,액션,레니할린,실베스터스탤론,마이클프랜스각본,0,0
늑대아이,93005,9.12,애니메이션,호소다마모루,미야자키아오이,호소다마모루각본,36,20
미션임파서블:폴아웃,154222,9.12,액션,크리스토퍼맥쿼리,톰크루즈,크리스토퍼맥쿼리각본,35,20
뱀파이어와의인터뷰,17254,9.12,공포,닐조던,톰크루즈,앤라이스각본,0,0
이집트왕자,19527,9.12,애니메이션,브렌다채프먼,산드라블록,페니핀클먼콕스제작,0,0
스피드,16503,9.12,액션,쟝드봉,키아누리브스,그레이엄요스트각본,0,0
철가방우수氏,88473,9.12,드라마,윤학렬,최수종,윤학렬각본,0,0
짱구는못말려극장판:정면승부!로봇아빠의역습,120788,9.12,애니메이션,타카하시와타루,야지마아키코,나카시마카즈키각본,59,30
블랙호크다운,33410,9.12,전쟁,리들리스콧,조쉬하트넷,켄놀런각본,0,0
호로비츠를위하여,56083,9.12,드라마,권형진,엄정화,김민숙각본,0,0
이터널선샤인,38444,9.12,멜로/로맨스,미셸공드리,짐캐리,찰리카우프만각본,61,20
빽투더퓨쳐3,10004,9.12,SF,로버트저메키스,마이클J.폭스,밥게일각본,0,0
아는여자,37888,9.12,코미디,장진,정재영,장진각본,0,0
에이리언,10037,9.12,공포,리들리스콧,톰스커릿,댄오배넌각본,75,30
써니,76016,9.11,코미디,강형철,유호정,강형철각본,0,0
킹오브프리즘프라이드더히어로,164290,9.11,애니메이션,히시다마사카즈,남도형,None,57,20
점박이한반도의공룡2:새로운낙원,180379,9.11,애니메이션,한상호,박희순,한상호각본,64,30
드래곤볼슈퍼:브로리,180687,9.11,애니메이션,나가미네타츠야,노자와마사코,토리야마아키라각본,48,20
인터스텔라,45290,9.11,SF,크리스토퍼놀란,매튜맥커너히,조나단놀란각본,50,20
오즈의마법사,10448,9.11,가족,빅터플레밍,주디갈랜드,노엘랭글리각본,100,30
나이브스아웃,189000,9.11,미스터리,라이언존슨,다니엘크레이그,라이언존슨각본,46,20
피터팬,37880,9.11,가족,P.J.호건,제이슨아이삭스,피제이호건각본,0,0
분노의질주:더세븐,109905,9.11,액션,제임스완,빈디젤,크리스모건각본,54,20
스탠바이미,10282,9.11,드라마,로브라이너,윌휘튼,레이놀드기디온각본,0,0
파이란,31475,9.11,멜로/로맨스,송해성,최민식,안상훈각본,75,30
스틸라이프,113132,9.11,드라마,우베르토파솔리니,에디마산,우베르토파솔리니각본,56,20
스타워즈에피소드3-시스의복수,30301,9.11,SF,조지루카스,이완맥그리거,조지루카스각본,0,0
우드잡,123688,9.11,코미디,야구치시노부,소메타니쇼타,야구치시노부각본,75,20
전투왕,213624,9.11,다큐멘터리,이상호,이한열,김선희프로듀서,55,40
노팅힐,24830,9.11,멜로/로맨스,로저미첼,줄리아로버츠,리차드커티스각본,49,20
노킹온헤븐스도어,18871,9.11,액션,토머스얀,틸슈바이거,토머스얀각본,50,20
무간도,36565,9.11,범죄,맥조휘,양조위,맥조휘각본,100,20
용서받지못한자,11502,9.1,서부,클린트이스트우드,클린트이스트우드,데이비드피플즈각본,0,0
뮬란,19128,9.1,애니메이션,토니밴크로프트,밍나웬,유제니아보스트윅싱어각본,0,0
싸이코,10050,9.1,공포,알프레드히치콕,안소니퍼킨스,조셉스테파노각본,50,20
하치이야기,34497,9.1,가족,코야마세이지로,하루카와마스미,신도카네토각본,0,0
빅히어로,109911,9.1,애니메이션,돈홀,다니엘헤니,돈홀각본,51,30
다키스트아워,150687,9.1,드라마,조라이트,게리올드만,안토니맥카튼각본,36,20
하울의움직이는성,39640,9.1,애니메이션,미야자키하야오,바이쇼치에코,미야자키하야오각본,45,20
증인,177374,9.1,드라마,이한,정우성,문지원각본,40,20
카시오페아,208772,9.1,드라마,신연식,안성기,신연식각본,39,30
저수지게임,162824,9.1,스릴러,최진성,주진우,김보람프로듀서,45,30
미쓰백,155356,9.1,드라마,이지원,한지민,이지원각본,61,20
보물성,32115,9.1,SF,론클레멘츠,로스코리브라운,롭에드워즈각본,0,0
조블랙의사랑,19517,9.1,판타지,마틴브레스트,브래드피트,론오스본각본,0,0
파도가지나간자리,125417,9.1,드라마,데릭시엔프랜스,마이클패스벤더,데릭시엔프랜스각본,46,20
콘에어,18173,9.1,액션,사이먼웨스트,니콜라스케이지,스콧로젠버그각본,0,0
7인의사무라이,10609,9.1,액션,구로사와아키라,미후네도시로,구로사와아키라각본,0,0
웨딩드레스,53158,9.1,드라마,권형진,송윤아,유영아각본,0,0
러브오브시베리아,24668,9.09,드라마,니키타미할코프,줄리아오몬드,루스탐이브라김베코브각본,0,0
글루미선데이,14802,9.09,드라마,롤프슈벨,조아킴크롤,롤프슈벨각본,51,20
라야와마지막드래곤,184518,9.09,애니메이션,돈홀,켈리마리트란,아델림각본,39,40
스타워즈에피소드5-제국의역습,10006,9.09,SF,어빈케쉬너,마크해밀,레이브래킷각본,0,0
버킷리스트:죽기전에꼭하고싶은것들,69102,9.09,모험,로브라이너,잭니콜슨,저스틴잭햄각본,0,0
용서받지못한자,44111,9.09,드라마,윤종빈,하정우,윤종빈각본,0,0
피아니스트세이모어의뉴욕소네트,129802,9.09,다큐멘터리,에단호크,세이모어번스타인,None,39,20
피의연대기,164104,9.09,다큐멘터리,김보람,여경주,오희정프로듀서,63,20
시스터액트2,16172,9.09,코미디,빌듀크,우피골드버그,제임스오르각본,0,0
내일을향해쏴라,10019,9.09,서부,조지로이힐,폴뉴먼,윌리엄골드먼각본,0,0
언포기버블,210807,9.09,드라마,노라핑스체이트,산드라블록,None,54,30
극장판쿠로코의농구라스트게임,156185,9.09,애니메이션,타다슌스케,오노켄쇼,None,55,20
추격자,68695,9.09,범죄,나홍진,김윤석,나홍진각본,0,0
탄생,209280,9.09,드라마,박흥식,윤시윤,박흥식각본,39,30
패치아담스,24094,9.09,코미디,톰새디악,로빈윌리엄스,스티브오데커크각본,0,0
정무문,10181,9.09,액션,나유,이소룡,나유각본,0,0
아나스타샤,18531,9.09,애니메이션,돈블루스,멕라이언,에릭터치만각본,0,0
샤인,17970,9.09,드라마,스콧힉스,제프리러쉬,잔사디각본,61,20
티벳에서의7년,18865,9.09,드라마,장자크아노,브래드피트,벡키존스톤각본,0,0
첩혈쌍웅,10113,9.09,액션,오우삼,주윤발,오우삼각본,75,40
호텔르완다,39813,9.08,드라마,테리조지,돈치들,키어피어슨각본,0,0
공범자들,165461,9.08,다큐멘터리,최승호,이명박,정재홍각본,29,20
밀리언달러베이비,39809,9.08,드라마,클린트이스트우드,클린트이스트우드,폴해기스각본,57,20
마이걸,16868,9.08,드라마,하워드지프,댄애크로이드,로리스엘레워니각본,0,0
인사이드아웃,115622,9.08,애니메이션,피트닥터,에이미포엘러,마이클안트각본,39,30
아바타,62266,9.08,SF,제임스카메론,샘워싱턴,제임스카메론각본,44,20
너는내운명,39654,9.08,멜로/로맨스,박진표,전도연,박진표각본,0,0
에린브로코비치,29102,9.07,드라마,스티븐소더버그,줄리아로버츠,수잔나그랜트각본,0,0
스윗프랑세즈,103331,9.07,드라마,사울딥,미셸윌리엄스,맷차먼각본,41,20
로건,117787,9.07,액션,제임스맨골드,휴잭맨,제임스맨골드각본,59,20
얼라이브,13480,9.07,드라마,프랭크마샬,에단호크,존패트릭샌리각본,0,0
송가인더드라마,202381,9.07,공연실황,이태슬,송가인,None,100,40
피케이:별에서온얼간이,133402,9.07,코미디,라지쿠마르히라니,아미르칸,라지쿠마르히라니각본,41,20
젝스키스에이틴,172006,9.07,다큐멘터리,은지원,전체관람가,오윤동프로듀서,0,0
에반게리온:파,54973,9.07,애니메이션,안노히데아키,오가타메구미,안노히데아키각본,0,0
이프온리,39440,9.07,멜로/로맨스,길정거,제니퍼러브휴잇,크리스티나웰쉬각본,69,20
이연걸의정무문,17265,9.07,액션,진가상,이연걸,진가상각본,0,0
책상서랍속의동화,27245,9.07,드라마,장예모,전체관람가,후영촬영,0,0
노트북,38899,9.07,멜로/로맨스,닉카사베츠,라이언고슬링,잔사디각본,68,20
록키2,10022,9.07,액션,실베스터스탤론,실베스터스탤론,실베스터스탤론각본,0,0
